PassengerId,Survived,Pclass,Fare_per_person_log_rs,FamilySize_rs,TicketGroupSize_rs,Title_agrupado_Miss,Title_agrupado_Mr,Title_agrupado_Mrs,Title_agrupado_Nobleza,Title_agrupado_Oficial_Profesional,Sex_Pclass_female_2,Sex_Pclass_female_3,Sex_Pclass_male_1,Sex_Pclass_male_2,Sex_Pclass_male_3,AgeGroup_Adulto (36-60),AgeGroup_Adulto joven (18-35),AgeGroup_Mayor (60+),AgeGroup_Niño (0-12),Embarked_clean_Q,Embarked_clean_S,Deck_combinado_B,Deck_combinado_C,Deck_combinado_D,Deck_combinado_Desconocida,Deck_combinado_E,Deck_combinado_F,Deck_combinado_G,Deck_combinado_T
377,1,3,-0.16745249110447907,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
378,0,1,2.9015596063881075,2.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
379,0,3,-0.6381665952899253,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
380,0,3,-0.10917175363165299,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
381,1,1,1.6729562630679093,0.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
382,1,3,-0.0989088808702451,2.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
383,0,3,-0.09315982930482611,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
384,1,1,0.9525835631200263,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
385,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
386,0,2,0.44040009595554735,0.0,4.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
387,0,3,-0.10469670538106424,7.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
388,1,2,0.3321364670134198,0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
389,0,3,-0.11411530830229825,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
390,1,2,0.2621280797638395,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
391,1,1,1.0830915518552158,3.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
392,1,3,-0.106935159703483,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
393,0,3,-0.09315982930482611,2.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
394,1,1,1.2940941423554715,1.0,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
395,1,3,-0.04921325817657352,2.0,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
396,0,3,-0.106935159703483,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
397,0,3,-0.10068365069373389,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
398,0,2,0.3321364670134198,0.0,1.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
399,0,2,0.14630800544128583,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
400,1,2,0.3082192168962792,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
401,1,3,-0.09315982930482611,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
402,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
403,0,3,0.08916542664826681,1.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
404,0,3,-0.09315982930482611,1.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
405,0,3,-0.018155861572313647,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
406,0,2,0.7591181891474043,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
407,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
408,1,2,-0.2895163483623351,2.0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
409,0,3,-0.10917175363165299,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
410,0,3,-0.2744345342940928,4.0,3.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
411,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
412,0,3,-0.21340451274526212,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
413,1,1,1.4559138366989002,1.0,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
414,0,2,-2.160930636783589,0.0,2.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
415,1,3,-0.09315982930482611,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
416,0,3,-0.08002080082508924,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
417,1,2,1.1563593359637436,2.0,0.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
418,1,2,0.3321364670134198,2.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
419,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
420,0,3,-0.08002080082508924,2.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
421,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
422,0,3,-0.1136717072326195,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
423,0,3,-0.09846703943848606,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
424,0,3,-0.1731952499393937,2.0,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
425,0,3,0.1133962456929048,2.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
426,0,3,-0.16745249110447907,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
427,1,2,0.9525835631200263,1.0,0.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
428,1,2,0.3321364670134198,0.0,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
429,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
430,1,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
431,1,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
432,1,3,-0.08002080082508924,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
433,1,2,0.9525835631200263,1.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
434,0,3,-0.1818753807098956,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
435,0,1,1.0184593169702427,1.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
436,1,1,1.0830915518552158,3.0,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
437,0,3,-0.02490142097749254,4.0,3.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
438,1,2,-0.2895163483623351,5.0,2.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
439,0,1,1.8076307300250711,5.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
440,0,2,0.14630800544128583,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
441,1,2,-0.009639684859236207,2.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
442,0,3,0.06036870239034407,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
443,0,3,-0.10917175363165299,1.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
444,1,2,0.3321364670134198,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
445,1,3,-0.0735191859042734,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
446,1,1,2.0118496052629196,2.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
447,1,2,0.08259751431156431,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
448,1,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
449,1,3,-0.4979448632765724,3.0,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
450,1,1,1.0982067690248822,0.0,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
451,0,2,0.0376042052156784,3.0,2.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
452,0,3,0.7136724350379091,1.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
453,0,1,1.011910376225165,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
454,1,1,1.446670445023964,1.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
455,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
456,1,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
457,0,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
458,1,1,1.587274369571993,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
459,1,2,0.14630800544128583,0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
460,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
461,1,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
462,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
463,0,1,1.3120004609787141,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
464,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
465,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
466,0,3,-0.190636008432006,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
467,0,2,-2.160930636783589,0.0,2.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
468,0,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
469,0,3,-0.11456994500142594,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
470,1,3,-0.4979448632765724,3.0,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
471,0,3,-0.16745249110447907,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
472,0,3,-0.018155861572313647,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
473,1,2,0.0376042052156784,3.0,2.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
474,1,2,0.3841023091956725,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
475,0,3,0.09025565287329512,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
476,0,1,0.9525835631200263,0.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
477,0,2,0.14630800544128583,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
478,0,3,-0.19112901405464372,1.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
479,0,3,-0.13694210047335034,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
480,1,3,0.2827923950309883,1.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
481,0,3,-0.10469670538106424,7.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
482,0,2,-2.160930636783589,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
483,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
484,1,3,0.06820842306106956,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
485,1,1,1.4669308629531406,1.0,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
486,0,3,-0.2744345342940928,4.0,3.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
487,1,1,1.4559138366989002,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
488,0,1,1.0739049551250495,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
489,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
490,1,3,-0.09051736347238692,2.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
491,0,3,0.7136724350379091,1.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
492,0,3,-0.16745249110447907,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
493,0,1,1.0982067690248822,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
494,0,1,1.5441613036216868,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
495,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
496,0,3,-0.1698429794093077,0.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
497,1,1,1.327027488628233,1.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
498,0,3,0.4641669071968012,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
499,0,1,1.2972371673629717,3.0,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
500,0,3,-0.106935159703483,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
501,0,3,-0.018155861572313647,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
502,0,3,-0.11186699346031488,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
503,0,3,-0.12499985261541847,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
504,0,3,0.06820842306106956,0.0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
505,1,1,1.0468527719345682,0.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
506,0,1,1.63241831938465,1.0,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
507,1,2,0.3321364670134198,2.0,1.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
508,1,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
509,0,3,0.8224318683017487,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
510,1,3,-0.0778491161706863,0.0,6.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
511,1,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
512,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
513,1,1,0.9625894872603052,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
514,1,1,1.713195520243969,1.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
515,0,3,-0.1397178653112396,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
516,0,1,1.198300081419081,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
517,1,2,0.14630800544128583,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
518,0,3,-0.08002080082508924,0.0,2.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
519,1,2,0.9525835631200263,1.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
520,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
521,1,1,1.49118602152638,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
522,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
523,0,3,-0.1703195067167102,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
524,1,1,1.051788085729193,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
525,0,3,-0.16983723958168734,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
526,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
527,1,2,0.14630800544128583,0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
528,0,1,2.9461855376430295,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
529,0,3,-0.09315982930482611,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
530,0,2,0.22507702041297695,3.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
531,1,2,0.3321364670134198,2.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
532,0,3,-0.16983723958168734,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
533,0,3,-0.16983723958168734,2.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
534,1,3,0.20051232093504426,2.0,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
535,0,3,-0.018155861572313647,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
536,1,2,-0.009639684859236207,2.0,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
537,0,1,0.9716336864076672,0.0,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
538,1,1,1.6110966777250433,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
539,0,3,0.42828863622640856,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
540,1,1,1.5440827393666823,2.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
541,1,1,1.2373816159730344,2.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
542,0,3,-0.5560247001453711,6.0,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
543,0,3,-0.5560247001453711,6.0,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
544,1,2,0.3321364670134198,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
545,0,1,1.6110966777250433,1.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
546,0,1,0.9525835631200263,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
547,1,2,0.3321364670134198,1.0,1.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
548,1,2,0.3886132072242461,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
549,0,3,-0.21540619833278993,2.0,2.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
550,1,2,0.6390880913814807,2.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
551,1,1,1.0109512437198152,2.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
552,0,2,0.9525835631200263,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
553,0,3,-0.10335474773535826,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
554,1,3,-0.1703195067167102,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
555,1,3,-0.10917175363165299,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
556,0,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
557,1,1,1.3379483846507947,1.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
558,0,1,1.6729562630679093,0.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
559,1,1,0.9716336864076672,2.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
560,1,3,0.5903114659150209,1.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
561,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
562,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
563,0,2,0.36528656726647213,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
564,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
565,0,3,-0.08002080082508924,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
566,0,3,0.2675625008050505,2.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
567,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
