ID,LIMIT_BAL,PAY_0
12911,90000.0,0
12912,130000.0,2
12913,50000.0,1
12914,120000.0,1
12915,140000.0,-1
12916,170000.0,0
12917,330000.0,-1
12918,210000.0,-2
12919,300000.0,0
12920,130000.0,0
12921,360000.0,0
12922,150000.0,2
12923,90000.0,2
12924,260000.0,1
12925,30000.0,4
12926,80000.0,0
12927,500000.0,-2
12928,20000.0,0
12929,60000.0,0
12930,210000.0,0
12931,50000.0,0
12932,350000.0,0
12933,200000.0,1
12934,280000.0,0
12935,230000.0,-2
12936,200000.0,2
12937,220000.0,1
12938,160000.0,-1
12939,200000.0,0
12940,60000.0,0
12941,60000.0,0
12942,380000.0,-1
12943,240000.0,1
12944,70000.0,0
12945,180000.0,-1
12946,150000.0,-1
12947,140000.0,2
12948,200000.0,0
12949,130000.0,2
12950,180000.0,0
12951,50000.0,-1
12952,80000.0,1
12953,40000.0,2
12954,210000.0,-2
12955,150000.0,-1
12956,280000.0,2
12957,100000.0,0
12958,100000.0,2
12959,50000.0,2
12960,150000.0,0
12961,20000.0,0
12962,270000.0,-1
12963,20000.0,2
12964,50000.0,2
12965,250000.0,0
12966,80000.0,0
12967,400000.0,7
12968,50000.0,1
12969,50000.0,-1
12970,50000.0,0
12971,280000.0,0
12972,240000.0,-1
12973,30000.0,2
12974,250000.0,-1
12975,150000.0,-1
12976,60000.0,0
12977,50000.0,1
12978,160000.0,0
12979,100000.0,0
12980,70000.0,0
12981,200000.0,-1
12982,500000.0,-1
12983,180000.0,1
12984,30000.0,0
12985,360000.0,0
12986,150000.0,0
12987,80000.0,2
12988,150000.0,0
12989,230000.0,-2
12990,100000.0,-1
12991,60000.0,1
12992,50000.0,0
12993,20000.0,3
12994,290000.0,-1
12995,110000.0,0
12996,50000.0,0
12997,230000.0,2
12998,50000.0,2
12999,150000.0,0
13000,20000.0,-1
13001,90000.0,1
13002,60000.0,-2
13003,80000.0,0
13004,280000.0,-1
13005,230000.0,-2
13006,100000.0,0
13007,80000.0,-1
13008,60000.0,0
13009,70000.0,0
13010,110000.0,-2
13011,60000.0,-1
13012,110000.0,0
13013,120000.0,-1
13014,280000.0,-1
13015,50000.0,0
13016,20000.0,-1
13017,240000.0,-1
13018,50000.0,0
13019,200000.0,0
13020,320000.0,0
13021,20000.0,3
13022,50000.0,0
13023,180000.0,-1
13024,80000.0,0
13025,240000.0,-2
13026,260000.0,-1
13027,80000.0,1
13028,80000.0,0
13029,100000.0,0
13030,20000.0,-1
13031,130000.0,0
13032,120000.0,1
13033,90000.0,0
13034,180000.0,-1
13035,80000.0,0
13036,130000.0,-1
13037,230000.0,-1
13038,130000.0,-1
13039,190000.0,0
13040,210000.0,0
13041,20000.0,0
13042,20000.0,0
13043,280000.0,0
13044,500000.0,0
13045,230000.0,-1
13046,130000.0,2
13047,660000.0,0
13048,350000.0,-1
13049,40000.0,2
13050,50000.0,1
13051,20000.0,2
13052,80000.0,0
13053,50000.0,0
13054,290000.0,0
13055,80000.0,-1
13056,230000.0,1
13057,30000.0,2
13058,200000.0,-1
13059,50000.0,2
13060,50000.0,4
13061,200000.0,-2
13062,20000.0,0
13063,50000.0,0
13064,90000.0,0
13065,30000.0,0
13066,80000.0,0
13067,20000.0,1
13068,50000.0,0
13069,100000.0,0
13070,210000.0,-2
13071,500000.0,1
13072,30000.0,0
13073,160000.0,2
13074,180000.0,-2
13075,490000.0,-1
13076,50000.0,-1
13077,130000.0,0
13078,50000.0,1
13079,200000.0,-1
13080,50000.0,1
13081,180000.0,0
13082,500000.0,-2
13083,210000.0,-1
13084,20000.0,3
13085,190000.0,1
13086,140000.0,0
13087,20000.0,-2
13088,420000.0,0
13089,180000.0,-1
13090,290000.0,0
13091,190000.0,0
13092,360000.0,-1
13093,20000.0,2
13094,260000.0,0
13095,20000.0,1
13096,50000.0,0
13097,250000.0,1
13098,30000.0,-2
13099,460000.0,0
13100,80000.0,0
13101,60000.0,1
13102,80000.0,0
13103,90000.0,-1
13104,50000.0,0
13105,50000.0,0
13106,360000.0,1
13107,360000.0,1
13108,230000.0,0
13109,240000.0,-1
13110,110000.0,0
13111,210000.0,-2
13112,300000.0,0
13113,200000.0,0
13114,220000.0,0
13115,90000.0,-1
13116,210000.0,0
13117,500000.0,-2
13118,160000.0,-1
13119,140000.0,0
13120,120000.0,0
13121,80000.0,0
13122,240000.0,0
13123,170000.0,0
13124,30000.0,0
13125,260000.0,-1
13126,400000.0,-2
13127,500000.0,0
13128,100000.0,1
13129,240000.0,0
13130,10000.0,-1
13131,80000.0,-1
13132,60000.0,0
13133,200000.0,-2
13134,260000.0,0
13135,260000.0,0
13136,260000.0,-1
13137,300000.0,0
13138,310000.0,0
13139,140000.0,0
13140,200000.0,-1
13141,230000.0,-1
13142,50000.0,0
13143,180000.0,0
13144,100000.0,0
13145,80000.0,-1
13146,350000.0,-1
13147,140000.0,-1
13148,360000.0,0
13149,10000.0,0
13150,130000.0,0
13151,320000.0,0
13152,180000.0,1
13153,180000.0,0
13154,150000.0,2
13155,80000.0,1
13156,70000.0,0
13157,150000.0,0
13158,480000.0,-1
13159,50000.0,0
13160,100000.0,1
13161,50000.0,0
13162,280000.0,0
13163,20000.0,-1
13164,30000.0,-1
13165,70000.0,0
13166,30000.0,0
13167,200000.0,1
13168,210000.0,1
13169,210000.0,0
13170,470000.0,-1
13171,50000.0,0
13172,240000.0,-1
13173,60000.0,2
13174,100000.0,2
13175,200000.0,0
13176,130000.0,0
13177,50000.0,0
13178,300000.0,2
13179,210000.0,-1
13180,70000.0,0
13181,100000.0,-1
13182,30000.0,0
13183,200000.0,-1
13184,360000.0,-1
13185,20000.0,3
13186,150000.0,1
13187,750000.0,1
13188,100000.0,0
13189,300000.0,1
13190,90000.0,0
13191,50000.0,0
13192,120000.0,0
13193,120000.0,0
13194,30000.0,0
13195,220000.0,0
13196,180000.0,1
13197,20000.0,2
13198,140000.0,0
13199,400000.0,-1
13200,180000.0,-1
13201,340000.0,1
13202,250000.0,0
13203,50000.0,0
13204,220000.0,0
13205,400000.0,0
13206,320000.0,-2
13207,260000.0,-1
13208,350000.0,-1
13209,30000.0,0
13210,10000.0,0
13211,50000.0,0
13212,30000.0,0
13213,350000.0,2
13214,410000.0,-1
13215,130000.0,0
13216,80000.0,0
13217,380000.0,1
13218,320000.0,1
13219,20000.0,2
13220,50000.0,0
13221,30000.0,0
13222,50000.0,1
13223,50000.0,0
13224,50000.0,0
13225,200000.0,0
13226,80000.0,0
13227,20000.0,0
13228,180000.0,-2
13229,230000.0,0
13230,180000.0,-1
13231,90000.0,0
13232,20000.0,2
13233,100000.0,1
13234,60000.0,0
13235,130000.0,0
13236,50000.0,0
13237,70000.0,0
13238,360000.0,-1
13239,20000.0,1
13240,20000.0,-1
13241,440000.0,0
13242,400000.0,-1
13243,170000.0,0
13244,200000.0,-1
13245,220000.0,-1
13246,280000.0,0
13247,360000.0,0
13248,20000.0,1
13249,290000.0,-2
13250,380000.0,1
13251,180000.0,0
13252,120000.0,0
13253,50000.0,0
13254,20000.0,2
13255,20000.0,1
13256,170000.0,0
13257,180000.0,0
13258,200000.0,1
13259,200000.0,1
13260,360000.0,-2
13261,10000.0,0
13262,60000.0,8
13263,40000.0,2
13264,100000.0,-1
13265,50000.0,0
13266,300000.0,-2
13267,110000.0,0
13268,120000.0,0
13269,150000.0,0
13270,230000.0,-1
13271,180000.0,0
13272,320000.0,-1
13273,80000.0,1
13274,160000.0,-1
13275,50000.0,0
13276,180000.0,-1
13277,110000.0,0
13278,150000.0,-1
13279,210000.0,-1
13280,10000.0,2
13281,30000.0,-2
13282,450000.0,-1
13283,110000.0,1
13284,270000.0,0
13285,50000.0,0
13286,100000.0,0
13287,360000.0,-2
13288,110000.0,1
13289,180000.0,-1
13290,230000.0,2
13291,20000.0,0
13292,50000.0,2
13293,10000.0,0
13294,320000.0,0
13295,280000.0,0
13296,20000.0,0
13297,70000.0,0
13298,80000.0,0
13299,200000.0,-1
13300,30000.0,0
13301,100000.0,1
13302,110000.0,0
13303,300000.0,-1
13304,300000.0,0
13305,340000.0,0
13306,270000.0,-1
13307,100000.0,0
13308,50000.0,1
13309,360000.0,0
13310,90000.0,0
13311,140000.0,0
13312,150000.0,-1
13313,50000.0,-2
13314,30000.0,2
13315,230000.0,-2
13316,240000.0,-2
13317,200000.0,-1
13318,330000.0,-1
13319,110000.0,0
13320,200000.0,0
13321,50000.0,0
13322,70000.0,0
13323,360000.0,1
13324,50000.0,0
13325,80000.0,-1
13326,200000.0,0
13327,50000.0,0
13328,30000.0,0
13329,390000.0,0
13330,380000.0,2
13331,20000.0,0
13332,80000.0,0
13333,50000.0,0
13334,50000.0,0
13335,200000.0,-1
13336,100000.0,-1
13337,180000.0,-1
13338,120000.0,-1
13339,390000.0,1
13340,250000.0,-1
13341,350000.0,1
13342,70000.0,0
13343,210000.0,-2
13344,180000.0,0
13345,80000.0,-1
13346,120000.0,-1
13347,210000.0,-2
13348,20000.0,-1
13349,150000.0,-1
13350,390000.0,0
13351,310000.0,-1
13352,230000.0,0
13353,90000.0,0
13354,140000.0,0
13355,150000.0,0
13356,130000.0,0
13357,210000.0,-1
13358,100000.0,1
13359,150000.0,0
13360,200000.0,0
13361,80000.0,0
13362,230000.0,-1
13363,50000.0,0
13364,260000.0,-2
13365,110000.0,0
13366,20000.0,0
13367,360000.0,1
13368,160000.0,0
13369,10000.0,0
13370,150000.0,2
13371,500000.0,-2
13372,500000.0,-1
13373,360000.0,0
13374,50000.0,0
13375,270000.0,2
13376,10000.0,0
13377,30000.0,0
13378,80000.0,1
13379,360000.0,-1
13380,120000.0,0
13381,400000.0,0
13382,500000.0,0
13383,140000.0,-1
13384,110000.0,0
13385,30000.0,0
13386,140000.0,0
13387,150000.0,0
13388,280000.0,0
13389,20000.0,-1
13390,340000.0,-1
13391,60000.0,2
13392,20000.0,0
13393,50000.0,0
13394,200000.0,0
13395,180000.0,0
13396,240000.0,0
13397,360000.0,0
13398,50000.0,0
13399,100000.0,0
13400,80000.0,1
13401,50000.0,2
13402,420000.0,-2
13403,190000.0,-1
13404,180000.0,1
13405,40000.0,0
13406,50000.0,1
13407,10000.0,2
13408,200000.0,0
13409,120000.0,-1
13410,100000.0,2
13411,100000.0,0
13412,360000.0,0
13413,100000.0,-1
13414,290000.0,-1
13415,240000.0,1
13416,290000.0,0
13417,500000.0,-2
13418,50000.0,1
13419,220000.0,0
13420,20000.0,0
13421,420000.0,0
13422,100000.0,2
13423,230000.0,-1
13424,50000.0,0
13425,70000.0,0
13426,180000.0,-1
13427,90000.0,-1
13428,50000.0,0
13429,50000.0,2
13430,60000.0,1
13431,50000.0,2
13432,300000.0,-2
13433,30000.0,0
13434,10000.0,0
13435,70000.0,0
13436,160000.0,0
13437,260000.0,0
13438,360000.0,0
13439,60000.0,1
13440,180000.0,0
13441,40000.0,2
13442,160000.0,-1
13443,610000.0,0
13444,50000.0,0
13445,320000.0,2
13446,150000.0,-1
13447,170000.0,-1
13448,500000.0,-2
13449,200000.0,-1
13450,290000.0,0
13451,40000.0,3
13452,300000.0,-1
13453,50000.0,2
13454,20000.0,0
13455,30000.0,1
13456,140000.0,1
13457,80000.0,-1
13458,260000.0,1
13459,130000.0,1
13460,380000.0,0
13461,200000.0,1
13462,50000.0,0
13463,50000.0,0
13464,90000.0,0
13465,20000.0,1
13466,140000.0,0
13467,30000.0,0
13468,230000.0,0
13469,100000.0,2
13470,240000.0,2
13471,200000.0,-2
13472,80000.0,0
13473,360000.0,-1
13474,150000.0,0
13475,130000.0,0
13476,30000.0,0
13477,250000.0,0
13478,500000.0,-2
13479,30000.0,2
13480,390000.0,2
13481,390000.0,0
13482,360000.0,1
13483,90000.0,0
13484,100000.0,0
13485,30000.0,2
13486,160000.0,0
13487,20000.0,1
13488,240000.0,0
13489,80000.0,2
13490,30000.0,0
13491,150000.0,0
13492,160000.0,0
13493,20000.0,0
13494,230000.0,0
13495,100000.0,0
13496,420000.0,0
13497,480000.0,-1
13498,10000.0,-1
13499,180000.0,2
13500,200000.0,-2
13501,140000.0,1
13502,20000.0,0
13503,80000.0,-2
13504,10000.0,0
13505,50000.0,-1
13506,340000.0,-2
13507,330000.0,0
13508,230000.0,-1
13509,360000.0,1
13510,30000.0,0
13511,500000.0,2
13512,200000.0,-1
13513,50000.0,0
13514,240000.0,0
13515,290000.0,-1
13516,20000.0,1
13517,60000.0,1
13518,160000.0,0
13519,200000.0,-1
13520,70000.0,0
13521,140000.0,0
13522,460000.0,-1
13523,160000.0,-2
13524,200000.0,-1
13525,80000.0,0
13526,310000.0,-2
13527,290000.0,2
13528,120000.0,0
13529,20000.0,2
13530,90000.0,-1
13531,60000.0,-1
13532,260000.0,2
13533,180000.0,0
13534,50000.0,0
13535,50000.0,0
13536,50000.0,0
13537,200000.0,0
13538,170000.0,-1
13539,50000.0,0
13540,440000.0,0
13541,100000.0,-1
13542,50000.0,0
13543,220000.0,0
13544,150000.0,-2
13545,20000.0,1
13546,160000.0,1
13547,50000.0,0
13548,130000.0,0
13549,20000.0,0
13550,200000.0,-2
13551,20000.0,-2
13552,300000.0,-1
13553,120000.0,0
13554,360000.0,-1
13555,140000.0,0
13556,210000.0,0
13557,200000.0,-2
13558,130000.0,0
13559,240000.0,-1
13560,80000.0,0
13561,500000.0,1
13562,320000.0,2
13563,210000.0,0
13564,200000.0,-2
13565,50000.0,2
13566,340000.0,-1
13567,240000.0,-1
13568,240000.0,0
13569,50000.0,0
13570,50000.0,2
13571,20000.0,0
13572,510000.0,-2
13573,220000.0,1
13574,220000.0,-1
13575,60000.0,0
13576,40000.0,2
13577,50000.0,0
13578,360000.0,-1
13579,120000.0,1
13580,20000.0,0
13581,30000.0,0
13582,110000.0,-1
13583,170000.0,0
13584,180000.0,-1
13585,50000.0,1
13586,180000.0,-1
13587,80000.0,0
13588,20000.0,0
13589,30000.0,0
13590,80000.0,-1
13591,200000.0,-2
13592,120000.0,0
13593,160000.0,0
13594,500000.0,-1
13595,50000.0,0
13596,50000.0,0
13597,200000.0,0
13598,30000.0,0
13599,190000.0,1
13600,120000.0,0
13601,30000.0,0
13602,30000.0,-1
13603,310000.0,0
13604,30000.0,0
13605,440000.0,2
13606,50000.0,3
13607,70000.0,0
13608,260000.0,0
13609,320000.0,-1
13610,210000.0,0
13611,280000.0,0
13612,140000.0,0
13613,20000.0,0
13614,340000.0,-1
13615,70000.0,0
13616,120000.0,1
13617,60000.0,0
13618,30000.0,0
13619,30000.0,0
13620,80000.0,0
13621,50000.0,0
13622,100000.0,0
13623,60000.0,-1
13624,10000.0,-1
13625,280000.0,-2
13626,250000.0,-2
13627,40000.0,0
13628,30000.0,1
13629,50000.0,0
13630,70000.0,0
13631,130000.0,0
13632,60000.0,0
13633,200000.0,0
13634,100000.0,0
13635,190000.0,0
13636,20000.0,8
13637,230000.0,-2
13638,90000.0,0
13639,240000.0,0
13640,20000.0,2
13641,20000.0,2
13642,50000.0,0
13643,230000.0,0
13644,430000.0,-2
13645,50000.0,0
13646,230000.0,0
13647,240000.0,-2
13648,120000.0,-1
13649,280000.0,0
13650,500000.0,-1
13651,260000.0,-2
13652,140000.0,-1
13653,310000.0,0
13654,50000.0,2
13655,50000.0,0
13656,30000.0,2
13657,200000.0,0
13658,80000.0,0
13659,310000.0,-1
13660,220000.0,0
13661,80000.0,0
13662,500000.0,0
13663,100000.0,0
13664,200000.0,-1
13665,20000.0,0
13666,20000.0,0
13667,80000.0,0
13668,110000.0,0
13669,100000.0,0
13670,400000.0,0
13671,320000.0,-1
13672,180000.0,0
13673,180000.0,0
13674,30000.0,0
13675,30000.0,1
13676,240000.0,0
13677,100000.0,2
13678,90000.0,0
13679,20000.0,0
13680,60000.0,0
13681,90000.0,2
13682,80000.0,-1
13683,500000.0,0
13684,430000.0,0
13685,130000.0,-1
13686,500000.0,-1
13687,350000.0,-1
13688,320000.0,-1
13689,160000.0,0
13690,110000.0,2
13691,60000.0,0
13692,260000.0,0
13693,50000.0,0
13694,270000.0,0
13695,210000.0,0
13696,20000.0,0
13697,30000.0,2
13698,500000.0,-1
13699,360000.0,-1
13700,90000.0,-1
13701,10000.0,0
13702,200000.0,0
13703,60000.0,1
13704,80000.0,-1
13705,500000.0,-2
13706,50000.0,-1
13707,50000.0,0
13708,200000.0,-1
13709,470000.0,0
13710,180000.0,-1
13711,240000.0,0
13712,200000.0,2
13713,20000.0,8
13714,80000.0,0
13715,30000.0,0
13716,200000.0,-1
13717,100000.0,1
13718,70000.0,2
13719,140000.0,1
13720,30000.0,2
13721,100000.0,0
13722,60000.0,0
13723,50000.0,-1
13724,120000.0,-2
13725,50000.0,0
13726,300000.0,0
13727,360000.0,-1
13728,40000.0,0
13729,190000.0,-1
13730,30000.0,0
13731,280000.0,2
13732,30000.0,0
13733,500000.0,-1
13734,260000.0,-1
13735,60000.0,0
13736,70000.0,0
13737,30000.0,2
13738,300000.0,-1
13739,30000.0,2
13740,40000.0,2
13741,80000.0,0
13742,50000.0,0
13743,90000.0,-1
13744,260000.0,2
13745,100000.0,1
13746,280000.0,1
13747,80000.0,0
13748,150000.0,0
13749,90000.0,-1
13750,130000.0,-1
13751,210000.0,-1
13752,420000.0,-1
13753,500000.0,0
13754,180000.0,1
13755,150000.0,0
13756,440000.0,0
13757,50000.0,0
13758,140000.0,-1
13759,150000.0,0
13760,150000.0,2
13761,480000.0,-2
13762,100000.0,0
13763,310000.0,0
13764,280000.0,0
13765,60000.0,-1
13766,160000.0,1
13767,90000.0,0
13768,50000.0,-1
13769,200000.0,0
13770,240000.0,0
13771,200000.0,-1
13772,100000.0,-2
13773,50000.0,2
13774,240000.0,-1
13775,300000.0,1
13776,350000.0,-1
13777,50000.0,1
13778,50000.0,0
13779,30000.0,2
13780,50000.0,-2
13781,20000.0,0
13782,270000.0,0
13783,380000.0,2
13784,10000.0,5
13785,80000.0,0
13786,240000.0,2
13787,280000.0,0
13788,160000.0,0
13789,180000.0,0
13790,50000.0,0
13791,50000.0,0
13792,20000.0,1
13793,20000.0,0
13794,140000.0,0
13795,360000.0,-2
13796,180000.0,-1
13797,390000.0,-2
13798,30000.0,1
13799,210000.0,-1
13800,20000.0,0
13801,450000.0,2
13802,50000.0,1
13803,50000.0,1
13804,20000.0,2
13805,200000.0,-1
13806,230000.0,0
13807,50000.0,2
13808,50000.0,0
13809,50000.0,0
13810,20000.0,0
13811,40000.0,2
13812,100000.0,-1
13813,150000.0,0
13814,240000.0,0
13815,360000.0,-2
13816,130000.0,0
13817,50000.0,0
13818,160000.0,0
13819,340000.0,0
13820,20000.0,0
13821,60000.0,0
13822,220000.0,0
13823,280000.0,-1
13824,60000.0,0
13825,230000.0,2
13826,120000.0,0
13827,240000.0,-1
13828,420000.0,-2
13829,230000.0,0
13830,30000.0,1
13831,210000.0,0
13832,250000.0,0
13833,70000.0,0
13834,20000.0,0
13835,130000.0,0
13836,460000.0,0
13837,170000.0,0
13838,200000.0,-1
13839,70000.0,0
13840,200000.0,-1
13841,20000.0,1
13842,200000.0,0
13843,250000.0,2
13844,50000.0,0
13845,30000.0,0
13846,50000.0,-1
13847,90000.0,0
13848,360000.0,2
13849,290000.0,2
13850,170000.0,0
13851,290000.0,-1
13852,30000.0,1
13853,250000.0,-1
13854,210000.0,0
13855,360000.0,1
13856,120000.0,0
13857,170000.0,-2
13858,20000.0,-1
13859,80000.0,0
13860,200000.0,-1
13861,150000.0,0
13862,110000.0,0
13863,180000.0,-1
13864,520000.0,-2
13865,20000.0,2
13866,180000.0,-1
13867,30000.0,-1
13868,380000.0,0
13869,160000.0,-1
13870,220000.0,-1
13871,250000.0,0
13872,330000.0,1
13873,50000.0,2
13874,340000.0,-1
13875,180000.0,0
13876,30000.0,0
13877,10000.0,1
13878,120000.0,-1
13879,250000.0,1
13880,200000.0,-1
13881,500000.0,0
13882,90000.0,1
13883,80000.0,0
13884,740000.0,2
13885,300000.0,1
13886,210000.0,-2
13887,230000.0,-1
13888,270000.0,0
13889,270000.0,0
13890,180000.0,-2
13891,280000.0,-1
13892,50000.0,0
13893,20000.0,2
13894,170000.0,0
13895,300000.0,0
13896,20000.0,1
13897,110000.0,2
13898,80000.0,1
13899,80000.0,0
13900,60000.0,0
13901,30000.0,0
13902,40000.0,0
13903,180000.0,1
13904,290000.0,1
13905,50000.0,3
13906,150000.0,-1
13907,50000.0,0
13908,20000.0,0
13909,180000.0,2
13910,360000.0,-1
13911,90000.0,0
13912,450000.0,-2
13913,140000.0,1
13914,400000.0,-1
13915,50000.0,-1
13916,420000.0,0
13917,390000.0,0
13918,200000.0,-2
13919,130000.0,0
13920,360000.0,-1
13921,290000.0,0
13922,120000.0,0
13923,40000.0,0
13924,500000.0,-2
13925,150000.0,-2
13926,240000.0,-1
13927,80000.0,0
13928,220000.0,-1
13929,110000.0,-2
13930,220000.0,0
13931,100000.0,1
13932,70000.0,0
13933,50000.0,1
13934,200000.0,-1
13935,220000.0,-1
13936,200000.0,2
13937,350000.0,-1
13938,80000.0,2
13939,50000.0,0
13940,200000.0,-1
13941,60000.0,0
13942,50000.0,0
13943,360000.0,-1
13944,30000.0,-1
13945,90000.0,2
13946,200000.0,1
13947,100000.0,2
13948,200000.0,0
13949,300000.0,-1
13950,10000.0,0
13951,400000.0,0
13952,130000.0,1
13953,180000.0,-1
13954,370000.0,0
13955,60000.0,0
13956,210000.0,0
13957,70000.0,0
13958,20000.0,1
13959,200000.0,0
13960,130000.0,0
13961,120000.0,1
13962,330000.0,0
13963,30000.0,2
13964,480000.0,0
13965,100000.0,-1
13966,270000.0,-2
13967,40000.0,2
13968,180000.0,1
13969,240000.0,2
13970,210000.0,-1
13971,50000.0,1
13972,230000.0,-1
13973,50000.0,-1
13974,250000.0,1
13975,120000.0,-2
13976,160000.0,-2
13977,210000.0,-1
13978,260000.0,0
13979,310000.0,0
13980,50000.0,0
13981,360000.0,-2
13982,50000.0,0
13983,240000.0,0
13984,500000.0,0
13985,150000.0,0
13986,160000.0,-1
13987,410000.0,0
13988,50000.0,2
13989,50000.0,0
13990,170000.0,0
13991,100000.0,0
13992,230000.0,2
13993,20000.0,1
13994,170000.0,-2
13995,160000.0,-1
13996,400000.0,-1
13997,340000.0,0
13998,90000.0,1
13999,140000.0,-2
14000,280000.0,-2
14001,180000.0,-1
14002,500000.0,1
14003,360000.0,-2
14004,50000.0,0
14005,220000.0,-1
14006,500000.0,0
14007,100000.0,-1
14008,20000.0,-1
14009,80000.0,0
14010,160000.0,-1
14011,240000.0,1
14012,450000.0,-1
14013,50000.0,0
14014,150000.0,0
14015,290000.0,0
14016,50000.0,0
14017,80000.0,-1
14018,50000.0,3
14019,50000.0,0
14020,500000.0,0
14021,500000.0,-2
14022,200000.0,0
14023,30000.0,2
14024,80000.0,-2
14025,50000.0,1
14026,50000.0,0
14027,280000.0,0
14028,260000.0,1
14029,30000.0,1
14030,210000.0,1
14031,50000.0,0
14032,20000.0,0
14033,310000.0,0
14034,100000.0,1
14035,180000.0,0
14036,100000.0,0
14037,20000.0,-1
14038,240000.0,0
14039,200000.0,0
14040,30000.0,-1
14041,500000.0,-1
14042,230000.0,-2
14043,110000.0,0
14044,230000.0,1
14045,80000.0,1
14046,200000.0,1
14047,80000.0,0
14048,170000.0,0
14049,120000.0,-1
14050,100000.0,1
14051,210000.0,-1
14052,300000.0,-1
14053,70000.0,-1
14054,30000.0,-1
14055,30000.0,0
14056,80000.0,0
14057,180000.0,-1
14058,360000.0,0
14059,50000.0,0
14060,170000.0,0
14061,230000.0,-2
14062,500000.0,-1
14063,30000.0,3
14064,120000.0,-1
14065,200000.0,-2
14066,60000.0,0
14067,140000.0,1
14068,50000.0,0
14069,90000.0,-1
14070,150000.0,-1
14071,250000.0,-2
14072,100000.0,2
14073,320000.0,-1
14074,50000.0,0
14075,90000.0,1
14076,250000.0,0
14077,120000.0,0
14078,140000.0,0
14079,330000.0,-1
14080,500000.0,-1
14081,30000.0,1
14082,80000.0,2
14083,320000.0,1
14084,600000.0,0
14085,200000.0,2
14086,240000.0,1
14087,30000.0,0
14088,20000.0,0
14089,130000.0,0
14090,190000.0,0
14091,470000.0,0
14092,50000.0,0
14093,250000.0,0
14094,500000.0,0
14095,500000.0,2
14096,60000.0,0
14097,20000.0,1
14098,50000.0,1
14099,20000.0,2
14100,140000.0,0
14101,80000.0,0
14102,110000.0,0
14103,360000.0,-2
14104,50000.0,0
14105,380000.0,1
14106,50000.0,-2
14107,300000.0,-1
14108,360000.0,0
14109,60000.0,0
14110,30000.0,0
14111,120000.0,0
14112,50000.0,-1
14113,150000.0,-1
14114,50000.0,2
14115,50000.0,0
14116,50000.0,-1
14117,550000.0,0
14118,190000.0,1
14119,310000.0,0
14120,110000.0,0
14121,160000.0,-1
14122,200000.0,0
14123,300000.0,-1
14124,150000.0,0
14125,90000.0,-2
14126,210000.0,0
14127,360000.0,-1
14128,150000.0,0
14129,100000.0,-1
14130,180000.0,-2
14131,270000.0,0
14132,60000.0,0
14133,220000.0,2
14134,200000.0,-1
14135,120000.0,0
14136,500000.0,-1
14137,50000.0,1
14138,30000.0,0
14139,50000.0,0
14140,20000.0,2
14141,240000.0,1
14142,30000.0,0
14143,70000.0,0
14144,50000.0,2
14145,500000.0,2
14146,170000.0,0
14147,20000.0,-1
14148,100000.0,0
14149,20000.0,1
14150,210000.0,-1
14151,50000.0,1
14152,20000.0,1
14153,190000.0,0
14154,20000.0,-1
14155,220000.0,0
14156,20000.0,-1
14157,140000.0,0
14158,20000.0,0
14159,210000.0,-1
14160,220000.0,-1
14161,120000.0,-1
14162,50000.0,-1
14163,230000.0,1
14164,20000.0,-1
14165,210000.0,0
14166,210000.0,0
14167,10000.0,0
14168,100000.0,-1
14169,30000.0,0
14170,300000.0,-1
14171,140000.0,0
14172,50000.0,0
14173,200000.0,0
14174,260000.0,-1
14175,250000.0,2
14176,500000.0,-2
14177,60000.0,2
14178,360000.0,-1
14179,90000.0,1
14180,150000.0,0
14181,130000.0,1
14182,120000.0,0
14183,160000.0,0
14184,500000.0,0
14185,130000.0,-1
14186,360000.0,1
14187,120000.0,0
14188,240000.0,1
14189,50000.0,0
14190,30000.0,0
14191,50000.0,0
14192,80000.0,2
14193,230000.0,0
14194,50000.0,0
14195,340000.0,0
14196,170000.0,-2
14197,450000.0,0
14198,350000.0,-1
14199,50000.0,-1
14200,210000.0,-1
14201,290000.0,1
14202,180000.0,0
14203,230000.0,-1
14204,140000.0,0
14205,30000.0,0
14206,140000.0,0
14207,50000.0,0
14208,80000.0,-1
14209,120000.0,0
14210,400000.0,-2
14211,70000.0,0
14212,190000.0,0
14213,60000.0,0
14214,20000.0,-1
14215,30000.0,-1
14216,450000.0,-1
14217,70000.0,0
14218,160000.0,-1
14219,140000.0,-1
14220,130000.0,0
14221,70000.0,2
14222,10000.0,0
14223,30000.0,0
14224,20000.0,0
14225,360000.0,-1
14226,50000.0,2
14227,20000.0,1
14228,110000.0,-1
14229,150000.0,-2
14230,140000.0,0
14231,70000.0,0
14232,80000.0,1
14233,80000.0,-1
14234,50000.0,1
14235,100000.0,0
14236,130000.0,0
14237,400000.0,0
14238,500000.0,-1
14239,450000.0,0
14240,80000.0,0
14241,500000.0,-1
14242,210000.0,-2
14243,440000.0,0
14244,280000.0,0
14245,10000.0,2
14246,210000.0,0
14247,100000.0,0
14248,210000.0,0
14249,500000.0,-1
14250,150000.0,0
14251,390000.0,1
14252,100000.0,2
14253,300000.0,-1
14254,80000.0,0
14255,50000.0,1
14256,200000.0,0
14257,380000.0,-1
14258,90000.0,0
14259,50000.0,2
14260,30000.0,-1
14261,300000.0,0
14262,20000.0,-1
14263,50000.0,-1
14264,50000.0,0
14265,70000.0,0
14266,230000.0,0
14267,290000.0,0
14268,240000.0,-1
